location_id,location_name,location_type,city,channel_id,sku_id,style,size,color,stock_on_hand,reserved,in_transit,daily_velocity,lead_time_hours,last_count_accuracy_pct
STR-012,Mall of India,STORE,Delhi NCR,STORE,GIZ-BLK-45,Gizeh,45,Black,1,0,0,0.57,24,97.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,GIZ-BLK-46,Gizeh,46,Black,3,1,0,0.41,24,96.2
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-36,Madrid,36,Brown,2,0,0,0.5,30,95.1
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-37,Madrid,37,Brown,1,0,0,0.7,30,99.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-38,Madrid,38,Brown,0,0,0,0.78,30,95.8
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-39,Madrid,39,Brown,1,0,0,0.71,18,95.1
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-40,Madrid,40,Brown,1,0,0,0.38,24,97.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-41,Madrid,41,Brown,0,0,0,0.57,30,98.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-42,Madrid,42,Brown,2,0,0,0.23,24,97.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-43,Madrid,43,Brown,1,0,0,0.53,18,95.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-44,Madrid,44,Brown,0,0,0,0.5,18,94.1
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-45,Madrid,45,Brown,1,1,0,0.74,12,97.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAD-BRN-46,Madrid,46,Brown,0,0,0,0.19,30,95.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-36,Mayari,36,White,0,0,0,0.54,24,98.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-37,Mayari,37,White,3,0,0,0.61,24,98.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-38,Mayari,38,White,0,0,0,0.61,12,99.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-39,Mayari,39,White,1,0,0,0.66,30,97.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-40,Mayari,40,White,0,0,0,0.18,18,95.1
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-41,Mayari,41,White,0,0,0,0.19,30,97.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-42,Mayari,42,White,2,0,0,0.61,30,96.6
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-43,Mayari,43,White,2,0,0,0.73,18,94.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-44,Mayari,44,White,1,0,0,0.1,30,96.8
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-45,Mayari,45,White,1,0,0,0.62,12,97.9
STR-012,Mall of India,STORE,Delhi NCR,STORE,MAY-WHT-46,Mayari,46,White,1,0,0,0.21,24,99.4
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-36,Milano,36,Brown,0,0,0,0.4,30,96.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-37,Milano,37,Brown,0,0,0,0.29,24,97.9
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-38,Milano,38,Brown,0,0,1,0.33,24,98.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-39,Milano,39,Brown,3,0,0,0.35,24,99.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-40,Milano,40,Brown,2,0,0,0.61,30,97.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-41,Milano,41,Brown,1,0,1,0.53,12,99.6
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-42,Milano,42,Brown,1,1,0,0.6,30,96.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-43,Milano,43,Brown,1,1,0,0.37,12,98.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-44,Milano,44,Brown,0,0,0,0.27,18,99.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-45,Milano,45,Brown,2,0,0,0.59,12,95.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,MIL-BRN-46,Milano,46,Brown,0,0,0,0.55,30,95.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-36,Zurich,36,Grey,0,0,0,0.55,18,95.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-37,Zurich,37,Grey,1,0,0,0.76,12,94.9
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-38,Zurich,38,Grey,3,0,0,0.62,30,99.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-39,Zurich,39,Grey,0,0,0,0.55,30,94.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-40,Zurich,40,Grey,1,0,0,0.75,30,99.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-41,Zurich,41,Grey,0,0,0,0.61,30,98.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-42,Zurich,42,Grey,2,0,0,0.12,18,98.3
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-43,Zurich,43,Grey,2,0,0,0.14,24,99.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-44,Zurich,44,Grey,0,0,0,0.1,30,99.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-45,Zurich,45,Grey,0,0,0,0.29,18,97.0
STR-012,Mall of India,STORE,Delhi NCR,STORE,ZUR-GRY-46,Zurich,46,Grey,0,0,0,0.35,30,95.8
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-36,Arizona EVA,36,Black,0,0,0,0.66,18,96.9
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-37,Arizona EVA,37,Black,0,0,0,0.16,12,97.5
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-38,Arizona EVA,38,Black,1,0,0,0.28,30,97.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-39,Arizona EVA,39,Black,1,0,0,0.77,24,94.9
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-40,Arizona EVA,40,Black,2,0,0,0.59,12,99.4
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-41,Arizona EVA,41,Black,2,0,0,0.6,18,99.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-42,Arizona EVA,42,Black,0,0,0,0.46,30,99.7
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-43,Arizona EVA,43,Black,2,0,0,0.45,18,98.1
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-44,Arizona EVA,44,Black,0,0,0,0.46,24,98.4
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-45,Arizona EVA,45,Black,0,0,0,0.69,30,97.8
STR-012,Mall of India,STORE,Delhi NCR,STORE,EVA-BLK-46,Arizona EVA,46,Black,0,0,0,0.48,30,95.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-36,Arizona,36,Black,2,0,0,1.04,12,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-37,Arizona,37,Black,2,0,0,1.35,30,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-38,Arizona,38,Black,2,1,0,0.54,12,94.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-39,Arizona,39,Black,2,0,0,0.74,18,97.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-40,Arizona,40,Black,2,1,0,0.39,18,97.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-41,Arizona,41,Black,3,0,0,0.56,30,95.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-42,Arizona,42,Black,2,0,0,0.24,18,94.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-43,Arizona,43,Black,2,1,0,0.82,12,98.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-44,Arizona,44,Black,2,1,0,0.91,18,94.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-45,Arizona,45,Black,3,0,0,0.17,12,96.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-BLK-46,Arizona,46,Black,2,0,0,0.76,12,98.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-36,Arizona,36,Mocha,0,0,0,0.35,12,95.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-37,Arizona,37,Mocha,1,0,0,0.79,18,97.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-38,Arizona,38,Mocha,1,0,0,0.92,12,94.5
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-39,Arizona,39,Mocha,2,0,0,1.32,12,95.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-40,Arizona,40,Mocha,3,0,0,0.14,30,94.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-41,Arizona,41,Mocha,1,0,0,1.25,18,98.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-42,Arizona,42,Mocha,3,0,0,0.93,18,94.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-43,Arizona,43,Mocha,3,0,0,0.26,24,94.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-44,Arizona,44,Mocha,1,0,0,0.88,24,96.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-45,Arizona,45,Mocha,2,0,0,0.19,18,97.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,ARZ-MOC-46,Arizona,46,Mocha,1,0,0,0.17,18,98.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-36,Boston,36,Taupe,0,0,0,0.74,18,95.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-37,Boston,37,Taupe,1,1,0,1.09,12,95.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-38,Boston,38,Taupe,0,0,0,0.6,12,96.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-39,Boston,39,Taupe,1,0,0,0.51,18,95.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-40,Boston,40,Taupe,5,0,0,0.37,12,95.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-41,Boston,41,Taupe,4,0,0,1.01,30,94.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-42,Boston,42,Taupe,2,0,0,0.44,12,95.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-43,Boston,43,Taupe,4,1,0,1.29,30,96.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-44,Boston,44,Taupe,2,0,0,0.74,18,96.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-45,Boston,45,Taupe,2,0,0,1.02,24,98.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-TAU-46,Boston,46,Taupe,2,0,0,0.99,24,98.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-36,Boston,36,Black,3,0,0,0.73,18,95.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-37,Boston,37,Black,3,0,0,0.6,12,94.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-38,Boston,38,Black,0,0,0,0.39,12,94.5
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-39,Boston,39,Black,1,0,0,1.12,30,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-40,Boston,40,Black,5,0,0,1.27,12,96.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-41,Boston,41,Black,1,1,0,1.04,24,95.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-42,Boston,42,Black,1,0,0,1.03,18,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-43,Boston,43,Black,4,0,0,0.37,18,97.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-44,Boston,44,Black,1,1,0,1.3,18,96.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-45,Boston,45,Black,4,0,0,0.4,30,95.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,BST-BLK-46,Boston,46,Black,3,1,0,0.36,24,99.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-36,Gizeh,36,Black,3,1,0,1.22,30,94.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-37,Gizeh,37,Black,1,1,0,0.09,24,94.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-38,Gizeh,38,Black,0,0,2,0.6,30,95.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-39,Gizeh,39,Black,3,0,0,0.76,30,94.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-40,Gizeh,40,Black,3,0,0,0.69,30,99.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-41,Gizeh,41,Black,2,0,0,0.77,30,97.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-42,Gizeh,42,Black,2,0,0,1.04,18,94.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-43,Gizeh,43,Black,3,0,0,0.45,24,99.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-44,Gizeh,44,Black,2,0,0,0.7,30,97.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-45,Gizeh,45,Black,2,0,0,1.1,30,96.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,GIZ-BLK-46,Gizeh,46,Black,4,0,0,0.58,12,94.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-36,Madrid,36,Brown,0,0,0,0.31,12,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-37,Madrid,37,Brown,0,0,0,0.6,24,95.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-38,Madrid,38,Brown,3,1,0,0.11,18,98.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-39,Madrid,39,Brown,1,0,0,0.14,18,97.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-40,Madrid,40,Brown,2,1,0,0.37,12,98.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-41,Madrid,41,Brown,1,0,0,0.79,18,96.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-42,Madrid,42,Brown,1,0,0,0.26,30,94.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-43,Madrid,43,Brown,2,0,0,0.34,18,95.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-44,Madrid,44,Brown,3,0,0,0.37,12,95.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-45,Madrid,45,Brown,0,0,0,0.31,24,99.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAD-BRN-46,Madrid,46,Brown,1,0,1,0.19,18,95.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-36,Mayari,36,White,0,0,0,0.37,30,96.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-37,Mayari,37,White,2,0,0,0.28,18,95.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-38,Mayari,38,White,0,0,0,0.63,24,95.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-39,Mayari,39,White,0,0,0,0.26,12,99.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-40,Mayari,40,White,3,0,0,0.14,30,99.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-41,Mayari,41,White,3,0,0,0.11,30,99.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-42,Mayari,42,White,2,0,0,0.08,24,99.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-43,Mayari,43,White,3,0,0,0.62,30,97.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-44,Mayari,44,White,1,0,0,0.41,24,98.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-45,Mayari,45,White,1,0,0,0.15,12,98.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,MAY-WHT-46,Mayari,46,White,0,0,0,0.35,12,95.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-36,Milano,36,Brown,0,0,0,0.61,30,96.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-37,Milano,37,Brown,0,0,0,0.17,12,99.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-38,Milano,38,Brown,1,1,0,0.64,24,95.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-39,Milano,39,Brown,1,0,0,0.46,18,95.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-40,Milano,40,Brown,3,0,0,0.53,24,99.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-41,Milano,41,Brown,5,0,0,0.79,12,97.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-42,Milano,42,Brown,3,0,0,0.52,24,98.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-43,Milano,43,Brown,0,0,0,0.29,24,95.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-44,Milano,44,Brown,1,0,0,0.77,12,97.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-45,Milano,45,Brown,3,0,0,0.64,30,99.5
STR-013,Khan Market,STORE,Delhi NCR,STORE,MIL-BRN-46,Milano,46,Brown,0,0,0,0.24,18,98.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-36,Zurich,36,Grey,1,1,0,0.49,18,98.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-37,Zurich,37,Grey,1,0,0,0.38,12,96.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-38,Zurich,38,Grey,0,0,0,0.18,18,97.8
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-39,Zurich,39,Grey,1,0,0,0.07,30,98.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-40,Zurich,40,Grey,2,1,0,0.37,30,94.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-41,Zurich,41,Grey,2,0,0,0.45,30,96.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-42,Zurich,42,Grey,2,0,0,0.67,12,95.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-43,Zurich,43,Grey,2,0,0,0.75,12,99.6
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-44,Zurich,44,Grey,2,0,0,0.3,30,98.4
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-45,Zurich,45,Grey,2,0,0,0.72,30,94.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,ZUR-GRY-46,Zurich,46,Grey,2,0,0,0.52,12,97.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-36,Arizona EVA,36,Black,1,1,0,0.13,18,94.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-37,Arizona EVA,37,Black,0,0,0,0.54,30,98.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-38,Arizona EVA,38,Black,1,0,0,0.59,12,95.3
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-39,Arizona EVA,39,Black,1,0,0,0.11,12,99.2
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-40,Arizona EVA,40,Black,1,0,0,0.5,24,97.5
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-41,Arizona EVA,41,Black,1,0,0,0.55,24,96.0
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-42,Arizona EVA,42,Black,1,1,0,0.13,24,98.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-43,Arizona EVA,43,Black,1,0,0,0.05,18,95.9
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-44,Arizona EVA,44,Black,0,0,0,0.34,30,98.7
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-45,Arizona EVA,45,Black,1,0,0,0.6,18,95.1
STR-013,Khan Market,STORE,Delhi NCR,STORE,EVA-BLK-46,Arizona EVA,46,Black,1,0,0,0.34,30,98.0
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-36,Arizona,36,Black,0,0,0,0.51,18,96.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-37,Arizona,37,Black,3,1,0,0.79,18,96.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-38,Arizona,38,Black,0,0,0,0.82,18,98.1
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-39,Arizona,39,Black,1,0,0,0.38,12,96.1
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-40,Arizona,40,Black,2,0,0,0.23,18,95.7
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-41,Arizona,41,Black,3,1,0,0.27,18,94.3
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-42,Arizona,42,Black,4,1,0,0.98,30,96.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-43,Arizona,43,Black,5,0,0,0.98,18,94.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-44,Arizona,44,Black,1,1,0,0.18,18,96.7
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-45,Arizona,45,Black,2,0,0,0.26,24,96.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-BLK-46,Arizona,46,Black,1,0,0,0.23,12,97.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-36,Arizona,36,Mocha,1,0,2,0.31,30,97.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-37,Arizona,37,Mocha,3,0,0,0.72,18,95.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-38,Arizona,38,Mocha,0,0,0,0.2,18,98.3
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-39,Arizona,39,Mocha,1,0,0,0.59,30,96.8
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-40,Arizona,40,Mocha,3,1,0,0.92,18,94.3
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-41,Arizona,41,Mocha,2,0,0,0.43,24,94.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-42,Arizona,42,Mocha,3,0,0,0.44,12,98.4
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-43,Arizona,43,Mocha,2,0,0,0.9,12,99.7
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-44,Arizona,44,Mocha,3,1,1,0.81,12,99.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-45,Arizona,45,Mocha,3,1,0,0.45,24,98.4
STR-014,CyberHub,STORE,Delhi NCR,STORE,ARZ-MOC-46,Arizona,46,Mocha,2,0,0,1.01,12,95.9
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-36,Boston,36,Taupe,3,0,2,0.73,30,97.4
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-37,Boston,37,Taupe,1,0,0,1.17,30,94.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-38,Boston,38,Taupe,0,0,0,0.38,18,98.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-39,Boston,39,Taupe,0,0,0,0.29,24,96.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-40,Boston,40,Taupe,3,1,2,0.88,18,95.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-41,Boston,41,Taupe,3,0,0,0.86,30,94.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-42,Boston,42,Taupe,5,0,0,0.48,30,95.8
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-43,Boston,43,Taupe,3,0,0,1.28,24,96.0
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-44,Boston,44,Taupe,3,1,0,0.67,30,97.8
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-45,Boston,45,Taupe,2,0,0,0.26,30,94.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-TAU-46,Boston,46,Taupe,2,0,0,1.18,24,96.2
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-36,Boston,36,Black,1,1,0,0.95,12,97.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-37,Boston,37,Black,0,0,0,0.4,12,94.9
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-38,Boston,38,Black,0,0,0,0.22,30,99.0
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-39,Boston,39,Black,2,0,0,0.94,30,94.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-40,Boston,40,Black,5,0,0,0.31,30,98.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-41,Boston,41,Black,3,1,0,0.49,30,94.7
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-42,Boston,42,Black,4,0,0,0.66,18,97.7
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-43,Boston,43,Black,2,1,0,0.85,24,98.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-44,Boston,44,Black,2,0,0,1.33,30,95.6
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-45,Boston,45,Black,1,1,0,0.17,30,99.1
STR-014,CyberHub,STORE,Delhi NCR,STORE,BST-BLK-46,Boston,46,Black,1,0,0,0.75,12,94.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-36,Gizeh,36,Black,2,0,0,1.05,30,96.8
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-37,Gizeh,37,Black,1,0,0,0.77,30,96.1
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-38,Gizeh,38,Black,1,0,0,0.1,18,95.9
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-39,Gizeh,39,Black,0,0,0,1.34,24,94.1
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-40,Gizeh,40,Black,5,0,0,0.72,30,95.5
STR-014,CyberHub,STORE,Delhi NCR,STORE,GIZ-BLK-41,Gizeh,41,Black,1,1,0,1.01,18,97.7
